Fecha;Tipo Mensaje;Mensaje
2019/10/01 11:07:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2894.8,-78.481151,-0.207057,20191001160459,0740,0000,853D,B891C,00,0,0.0,121,2894.8,-78.481151,-0.207057,20191001160459,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001160736,13CF$
2019/10/01 11:06:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2894.8,-78.481151,-0.207057,20191001160459,0740,0000,853D,B891C,00,0,0.0,121,2894.8,-78.481151,-0.207057,20191001160459,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001160636,13CE$
2019/10/01 11:06:06 AM;INPUT_CHANGED;+RESP:GTDIS,27860E,867162027426394,gv300wins,,21,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001160459,0740,0000,853D,B891C,00,0.4,20191001160605,13CD$
2019/10/01 11:05:40 AM;INPUT_CHANGED;+RESP:GTDIS,27860E,867162027426394,gv300wins,,20,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001160459,0740,0000,853D,B891C,00,0.4,20191001160540,13CC$
2019/10/01 11:05:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001160457,0740,0000,853D,B891C,00,0,0.0,121,2894.8,-78.481151,-0.207057,20191001160459,0740,0000,853D,B891C,00,0.4,,,,100,210100,,,,20191001160536,13CB$
2019/10/01 11:04:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2894.8,-78.481151,-0.207057,20191001160316,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001160427,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001160436,13CA$
2019/10/01 11:03:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001160257,0740,0000,853D,B891C,00,0,0.0,121,2894.8,-78.481151,-0.207057,20191001160316,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001160336,13C9$
2019/10/01 11:02:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2894.8,-78.481151,-0.207057,20191001160148,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001160227,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001160236,13C8$
2019/10/01 11:01:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001160056,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001160127,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001160136,13C7$
2019/10/01 11:00:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2894.8,-78.481151,-0.207057,20191001160001,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001160031,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001160036,13C6$
2019/10/01 10:59:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155856,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155927,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001155936,13C5$
2019/10/01 10:58:38 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,21,0,1,12533,0000,4.13,0,1,2,1,20191001155837,0,0,0,05,00,+0000,0,20191001155838,13C4$
2019/10/01 10:58:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155758,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155828,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001155836,13C3$
2019/10/01 10:57:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2894.8,-78.481151,-0.207057,20191001155652,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155727,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001155736,13C2$
2019/10/01 10:56:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155556,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155626,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001155636,13C1$
2019/10/01 10:55:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155500,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155527,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001155536,13C0$
2019/10/01 10:54:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155356,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155426,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001155436,13BF$
2019/10/01 10:53:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155256,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155327,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001155336,13BE$
2019/10/01 10:52:59 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001155256,0740,0000,853D,B891C,00,0.4,,,,,20191001155257,13BD$
2019/10/01 10:52:58 AM;INPUT_CHANGED;+RESP:GTDIS,27860E,867162027426394,gv300wins,,21,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001155247,0740,0000,853D,B891C,00,0.4,20191001155256,13BC$
2019/10/01 10:52:57 AM;INPUT_CHANGED;+RESP:GTDIS,27860E,867162027426394,gv300wins,,20,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001155247,0740,0000,853D,B891C,00,0.4,20191001155256,13BB$
2019/10/01 10:52:55 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001155247,0740,0000,853D,B891C,00,0.4,,,,,20191001155255,13BA$
2019/10/01 10:52:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2894.8,-78.481151,-0.207057,20191001155147,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155228,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001155236,13B9$
2019/10/01 10:51:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155056,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155126,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001155136,13B8$
2019/10/01 10:50:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154957,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001155027,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001155036,13B7$
2019/10/01 10:49:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154858,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154926,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001154936,13B6$
2019/10/01 10:48:38 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,26,0,1,12533,0000,4.14,0,1,2,1,20191001154836,0,0,0,05,00,+0000,0,20191001154838,13B5$
2019/10/01 10:48:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154758,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154826,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001154836,13B4$
2019/10/01 10:47:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154657,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154728,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001154736,13B3$
2019/10/01 10:46:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154601,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154626,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001154636,13B2$
2019/10/01 10:45:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154457,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154526,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001154536,13B1$
2019/10/01 10:44:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154357,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154427,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001154436,13B0$
2019/10/01 10:43:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154256,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154327,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001154336,13AF$
2019/10/01 10:42:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154158,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154226,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001154236,13AE$
2019/10/01 10:42:30 AM;INPUT_CHANGED;+RESP:GTDIS,27860E,867162027426394,gv300wins,,21,1,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154229,0740,0000,853D,B891C,00,0.4,20191001154229,13AD$
2019/10/01 10:42:11 AM;INPUT_CHANGED;+RESP:GTDIS,27860E,867162027426394,gv300wins,,20,1,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154210,0740,0000,853D,B891C,00,0.4,20191001154210,13AC$
2019/10/01 10:41:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2894.8,-78.481151,-0.207057,20191001154048,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154128,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001154136,13AB$
2019/10/01 10:40:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153957,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001154027,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001154036,13AA$
2019/10/01 10:39:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153856,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153927,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001153936,13A9$
2019/10/01 10:38:38 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,27,0,1,12533,0000,4.14,0,1,2,1,20191001153837,0,0,0,05,00,+0000,0,20191001153838,13A8$
2019/10/01 10:38:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153757,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153828,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001153836,13A7$
2019/10/01 10:37:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153658,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153727,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001153736,13A6$
2019/10/01 10:36:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153557,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153628,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001153636,13A5$
2019/10/01 10:35:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153457,0740,0000,853D,B891C,00,0,0.0,121,2894.8,-78.481151,-0.207057,20191001153523,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001153536,13A4$
2019/10/01 10:34:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153357,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153426,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001153436,13A3$
2019/10/01 10:33:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153257,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153327,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001153336,13A2$
2019/10/01 10:32:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153156,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153227,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001153236,13A1$
2019/10/01 10:32:25 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001153224,0740,0000,853D,B891C,00,0.4,,,,,20191001153225,13A0$
2019/10/01 10:32:23 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001153222,0740,0000,853D,B891C,00,0.4,,,,,20191001153222,139F$
2019/10/01 10:31:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153058,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153128,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001153136,139E$
2019/10/01 10:30:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152958,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001153028,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001153036,139D$
2019/10/01 10:29:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152858,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152928,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001152936,139C$
2019/10/01 10:28:38 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,21,0,1,12533,0000,4.14,0,1,2,1,20191001152837,0,0,0,05,00,+0000,0,20191001152837,139B$
2019/10/01 10:28:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152757,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152828,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001152836,139A$
2019/10/01 10:27:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152657,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152727,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001152736,1399$
2019/10/01 10:26:37 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152557,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152627,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001152636,1398$
2019/10/01 10:25:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152457,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152527,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001152536,1397$
2019/10/01 10:24:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152357,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152427,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001152436,1396$
2019/10/01 10:23:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152256,0740,0000,853D,B891C,00,0,0.0,121,2894.8,-78.481151,-0.207057,20191001152314,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001152336,1395$
2019/10/01 10:22:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152157,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152226,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001152236,1394$
2019/10/01 10:21:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152056,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152126,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001152136,1393$
2019/10/01 10:20:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151956,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001152026,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001152036,1392$
2019/10/01 10:19:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151856,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151926,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001151936,1391$
2019/10/01 10:18:38 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,26,0,1,12399,0000,4.14,0,1,2,1,20191001151835,0,0,0,05,00,+0000,0,20191001151837,1390$
2019/10/01 10:18:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151756,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151826,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001151836,138F$
2019/10/01 10:17:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151656,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151726,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001151736,138E$
2019/10/01 10:17:24 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001151723,0740,0000,853D,B891C,00,0.4,,,,,20191001151724,138D$
2019/10/01 10:17:23 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001151720,0740,0000,853D,B891C,00,0.4,,,,,20191001151722,138C$
2019/10/01 10:16:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151556,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151626,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001151636,138B$
2019/10/01 10:15:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151457,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151526,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001151536,138A$
2019/10/01 10:14:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151357,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151427,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001151436,1389$
2019/10/01 10:13:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151256,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151326,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001151336,1388$
2019/10/01 10:12:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151156,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151226,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001151236,1387$
2019/10/01 10:11:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151056,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151126,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001151136,1386$
2019/10/01 10:10:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001150956,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001151026,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001151036,1385$
2019/10/01 10:09:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001150856,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001150926,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001150936,1384$
2019/10/01 10:08:38 AM;INFO;+RESP:GTINF,27860E,867162027426394,gv300wins,21,8934072200000568320f,26,0,1,12533,0000,4.14,0,1,2,1,20191001150836,0,0,0,05,00,+0000,0,20191001150837,1383$
2019/10/01 10:08:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2894.8,-78.481151,-0.207057,20191001150725,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001150826,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001150836,1382$
2019/10/01 10:07:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001150658,0740,0000,853D,B891C,00,0,0.0,121,2894.8,-78.481151,-0.207057,20191001150725,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001150736,1381$
2019/10/01 10:06:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001150556,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001150628,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001150636,1380$
2019/10/01 10:05:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001150456,0740,0000,853D,B891C,00,5,0.0,121,2894.8,-78.481151,-0.207057,20191001150526,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001150536,137F$
2019/10/01 10:04:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2894.8,-78.481151,-0.207057,20191001150354,0740,0000,853D,B891C,00,0,0.0,121,2894.8,-78.481151,-0.207057,20191001150354,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001150436,137E$
2019/10/01 10:03:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,0,0.0,121,2894.8,-78.481151,-0.207057,20191001150214,0740,0000,853D,B891C,00,0,0.0,121,2894.8,-78.481151,-0.207057,20191001150214,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001150336,137D$
2019/10/01 10:02:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2894.8,-78.481151,-0.207057,20191001150158,0740,0000,853D,B891C,00,0,0.0,121,2894.8,-78.481151,-0.207057,20191001150214,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001150236,137C$
2019/10/01 10:02:24 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001150214,0740,0000,853D,B891C,00,0.4,,,,,20191001150224,137B$
2019/10/01 10:02:23 AM;ID_AUTHENTICATION;+RESP:GTIDA,27860E,867162027426394,gv300wins,,01FD112D010000F2,0,1,0,0.0,121,2894.8,-78.481151,-0.207057,20191001150214,0740,0000,853D,B891C,00,0.4,,,,,20191001150222,137A$
2019/10/01 10:01:36 AM;GPS;+RESP:GTFRI,27860E,867162027426394,gv300wins,,10,2,5,0.0,121,2898.8,-78.481170,-0.207010,20191001150057,0740,0000,853D,B891C,00,0,0.0,121,2894.8,-78.481151,-0.207057,20191001150117,0740,0000,853D,B891C,00,0.4,,,,100,210500,,,,20191001150136,1379$
