"state_name","name","addr","city","abbrev","zip","webaddr","textcond","sp_text_cond","description","over65","under65","na_available","community","issue","attained","na_rating","last_mod"
"Colorado","Americo Financial Life & Annuity Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy F","True","True","False","False","False","True","False","May 31  2017"
"Colorado","Americo Financial Life & Annuity Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy G","True","True","False","False","False","True","False","May 31  2017"
"Colorado","Americo Financial Life & Annuity Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy N","True","True","False","False","False","True","False","May 31  2017"
"Colorado","Cigna Medicare Supplement Insurance (dba American Retirement Life Insurance Co.)","11200 Lakeline Blvd  Suite 100","Austin","TX","78717","www.cigna.com/medicare/supplemental","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Jun 02  2017"
"Colorado","Cigna Medicare Supplement Insurance (dba American Retirement Life Insurance Co.)","11200 Lakeline Blvd  Suite 100","Austin","TX","78717","www.cigna.com/medicare/supplemental","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Jun 02  2017"
"Colorado","Cigna Medicare Supplement Insurance (dba American Retirement Life Insurance Co.)","11200 Lakeline Blvd  Suite 100","Austin","TX","78717","www.cigna.com/medicare/supplemental","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","True","False","Jun 02  2017"
"Colorado","Cigna Medicare Supplement Insurance (dba American Retirement Life Insurance Co.)","11200 Lakeline Blvd  Suite 100","Austin","TX","78717","www.cigna.com/medicare/supplemental","Individual Plan","Plan individual","Medigap Policy N","True","False","False","False","False","True","False","Jun 02  2017"
"Colorado","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy A","True","True","False","False","False","False","True","Jun 11  2018"
"Colorado","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy C","True","True","False","False","False","False","True","Jun 11  2018"
"Colorado","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy D","True","True","False","False","False","False","True","Jun 11  2018"
"Colorado","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy F","True","True","False","False","False","False","True","Jun 11  2018"
"Colorado","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy G","True","True","False","False","False","False","True","Jun 11  2018"
"Colorado","Everest Reinsurance Company","477 Martinsville Road","Liberty Corner","NJ","07938","www.everestre.com/medicaresupplement","","","Medigap Policy N","True","True","False","False","False","False","True","Jun 11  2018"
"Colorado","Great Southern Life Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy A","True","True","False","False","False","True","False","Mar 14  2019"
"Colorado","Great Southern Life Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy F","True","True","False","False","False","True","False","Mar 14  2019"
"Colorado","Great Southern Life Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy F - High Deductible","True","True","False","False","False","True","False","Mar 14  2019"
"Colorado","Great Southern Life Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy G","True","True","False","False","False","True","False","Mar 14  2019"
"Colorado","Great Southern Life Insurance Company","300 West 11th Street","Kansas City","MO","64105","www.americo.com","","","Medigap Policy N","True","True","False","False","False","True","False","Mar 14  2019"
"Colorado","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","","","Medigap Policy G","True","True","False","True","False","False","False","Nov 04  2019"
"Colorado","S. USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy A","True","True","False","False","False","True","False","Nov 07  2019"
"Colorado","S. USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy F","True","True","False","False","False","True","False","Nov 07  2019"
"Colorado","S. USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy G","True","True","False","False","False","True","False","Nov 07  2019"
"Colorado","United of Omaha Life Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy A","True","True","True","False","False","True","False","Dec 05  2019"
"Colorado","United of Omaha Life Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy C","True","True","True","False","False","True","False","Dec 05  2019"
"Colorado","United of Omaha Life Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy D","True","True","True","False","False","True","False","Dec 05  2019"
"Colorado","United of Omaha Life Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy F","True","True","True","False","False","True","False","Dec 05  2019"
"Colorado","United of Omaha Life Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy F - High Deductible","True","True","True","False","False","True","False","Dec 05  2019"
"Colorado","United of Omaha Life Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy G","True","True","True","False","False","True","False","Dec 05  2019"
"Colorado","United of Omaha Life Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy N","True","True","True","False","False","True","False","Dec 05  2019"
"Colorado","S.USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy A","True","True","False","False","False","True","False","Dec 30  2019"
"Colorado","S.USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy F","True","True","False","False","False","True","False","Dec 30  2019"
"Colorado","S.USA Life Insurance Company  Inc.","P.O. Box 1050","Newark","NJ","7101","www.prosperitylife.com","","","Medigap Policy G","True","True","False","False","False","True","False","Dec 30  2019"
"Colorado","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy A","True","True","False","False","False","True","False","Mar 03  2020"
"Colorado","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy B","True","True","False","False","False","True","False","Mar 03  2020"
"Colorado","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy F","True","True","False","False","False","True","False","Mar 03  2020"
"Colorado","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy G","True","True","False","False","False","True","False","Mar 03  2020"
"Colorado","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy G - High Deductible","True","True","False","False","False","True","False","Mar 03  2020"
"Colorado","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy K","True","True","False","False","False","True","False","Mar 03  2020"
"Colorado","United States Fire Insurance Company","305 Madison Avenue","Morristown","NJ","7962","www.mycfmedigap.com","","","Medigap Policy N","True","True","False","False","False","True","False","Mar 03  2020"
"Colorado","United of Omaha Life Insurance Company","3300 Mutual of Omaha Plaza","Omaha","NE","68175","https://www.mutualofomaha.com","","","Medigap Policy G - High Deductible","True","True","True","False","False","True","False","Mar 03  2020"
"Colorado","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy A","True","True","True","False","False","True","False","Mar 10  2020"
"Colorado","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy B","True","True","True","False","False","True","False","Mar 10  2020"
"Colorado","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy D","True","True","False","False","False","True","False","Mar 10  2020"
"Colorado","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy F","True","True","True","False","False","True","False","Mar 10  2020"
"Colorado","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy F - High Deductible","True","True","True","False","False","True","False","Mar 10  2020"
"Colorado","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy G","True","True","True","False","False","True","False","Mar 10  2020"
"Colorado","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy K","True","True","True","False","False","True","False","Mar 10  2020"
"Colorado","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy L","True","True","True","False","False","True","False","Mar 10  2020"
"Colorado","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy M","True","True","True","False","False","True","False","Mar 10  2020"
"Colorado","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","","","Medigap Policy N","True","True","True","False","False","True","False","Mar 10  2020"
"Connecticut","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy A","True","True","False","True","False","False","False","Oct 17  2011"
"Connecticut","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy B","True","True","False","True","False","False","False","Oct 17  2011"
"Connecticut","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy C","True","True","False","True","False","False","False","Oct 17  2011"
"Connecticut","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy F","True","False","False","True","False","False","False","Oct 17  2011"
"Connecticut","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","True","False","False","False","Mar 12  2013"
"Connecticut","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy B","True","True","False","True","False","False","False","Mar 12  2013"
"Connecticut","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy C","True","True","False","True","False","False","False","Mar 12  2013"
"Connecticut","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy D","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","USAA Life Insurance Co","9800 Fredericksburg Road","San Antonio","TX","78288","www.usaa.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","True","False","False","False","Mar 12  2013"
"Connecticut","USAA Life Insurance Co","9800 Fredericksburg Road","San Antonio","TX","78288","www.usaa.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","Anthem Blue Cross Blue Shield of Connecticut","370 Basset Road","North Haven","CT","06473","www.anthem.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","True","False","False","False","Mar 12  2013"
"Connecticut","Anthem Blue Cross Blue Shield of Connecticut","370 Basset Road","North Haven","CT","06473","www.anthem.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","True","False","False","False","Jun 17  2015"
"Connecticut","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","True","False","False","False","Jun 17  2015"
"Connecticut","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy K","True","False","False","True","False","False","False","Oct 17  2011"
"Connecticut","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy L","True","False","False","True","False","False","False","Oct 17  2011"
"Connecticut","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","True","False","False","False","Mar 12  2013"
"Connecticut","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy K","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy L","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","Anthem Blue Cross Blue Shield of Connecticut","370 Basset Road","North Haven","CT","06473","www.anthem.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy A","True","True","True","True","False","False","False","Mar 10  2020"
"Connecticut","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy B","True","True","True","True","False","False","False","Mar 10  2020"
"Connecticut","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy F","True","True","True","True","False","False","False","Mar 10  2020"
"Connecticut","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","True","True","True","False","False","False","Mar 10  2020"
"Connecticut","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy G","True","True","True","True","False","False","False","Mar 10  2020"
"Connecticut","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy K","True","True","True","True","False","False","False","Mar 10  2020"
"Connecticut","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy L","True","True","True","True","False","False","False","Mar 10  2020"
"Connecticut","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy M","True","True","True","True","False","False","False","Mar 10  2020"
"Connecticut","Colonial Penn Life Insurance Co","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy N","True","True","True","True","False","False","False","Mar 10  2020"
"Connecticut","AARP Medicare Supplement Plans  insured by UnitedHealthcare Insurance Company","Post Office Box 30607","Salt Lake City","UT","84130","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy N","True","False","False","True","False","False","False","Oct 17  2011"
"Connecticut","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","True","False","False","False","Nov 04  2014"
"Connecticut","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy B","True","True","False","True","False","False","False","Nov 04  2014"
"Connecticut","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy C","True","True","False","True","False","False","False","Nov 04  2014"
"Connecticut","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy D","True","False","False","True","False","False","False","Nov 04  2014"
"Connecticut","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","True","False","False","False","Nov 04  2014"
"Connecticut","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","True","False","False","False","Nov 04  2014"
"Connecticut","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","True","False","False","False","Nov 04  2014"
"Connecticut","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy K","True","False","False","True","False","False","False","Nov 04  2014"
"Connecticut","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy L","True","False","False","True","False","False","False","Nov 04  2014"
"Connecticut","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Nov 04  2014"
"Connecticut","Equitable Life & Casualty Insurance Co","3 Triad Center","Salt Lake City","UT","84180","www.equilife.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","False","False","True","Apr 09  2015"
"Connecticut","Equitable Life & Casualty Insurance Co","3 Triad Center","Salt Lake City","UT","84180","www.equilife.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","Equitable Life & Casualty Insurance Co","3 Triad Center","Salt Lake City","UT","84180","www.equilife.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","Governmental Personnel Mutual Life Insurance Company","PO Box 2679","Omaha","NE","68103","www.gpmlife.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","False","False","True","Mar 12  2013"
"Connecticut","Governmental Personnel Mutual Life Insurance Company","PO Box 2679","Omaha","NE","68103","www.gpmlife.com","Individual Plan","Plan individual","Medigap Policy C","True","True","False","False","False","False","True","Mar 12  2013"
"Connecticut","Governmental Personnel Mutual Life Insurance Company","PO Box 2679","Omaha","NE","68103","www.gpmlife.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","False","True","Mar 12  2013"
"Connecticut","Governmental Personnel Mutual Life Insurance Company","PO Box 2679","Omaha","NE","68103","www.gpmlife.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","False","True","Mar 12  2013"
"Connecticut","Governmental Personnel Mutual Life Insurance Company","PO Box 2679","Omaha","NE","68103","www.gpmlife.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","False","False","False","True","Mar 12  2013"
"Connecticut","American Progressive Life & Health Insurance Co. of NY","6 International Drive","Rye Brook","NY","10573","www.amerprog.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Mar 12  2013"
"Connecticut","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","True","False","False","False","Jun 17  2015"
"Connecticut","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Jun 17  2015"
"Connecticut","Humana Insurance Company (HIC)","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Apr 09  2015"
"Connecticut","Humana Healthy Living (dba Humana Insurance Company)","500 West Main Street","Louisville","KY","40202","www.humana.com","Vision and Dental Benefits","Beneficios dentales y de la vista","Medigap Policy F","True","False","False","True","False","False","False","Oct 06  2015"
"Connecticut","Humana Healthy Living (dba Humana Insurance Company)","500 West Main Street","Louisville","KY","40202","www.humana.com","Vision and Dental Benefits","Beneficios dentales y de la vista","Medigap Policy F - High Deductible","True","False","False","True","False","False","False","Oct 06  2015"
"Connecticut","Humana Healthy Living (dba Humana Insurance Company)","500 West Main Street","Louisville","KY","40202","www.humana.com","Vision and Dental Benefits","Beneficios dentales y de la vista","Medigap Policy K","True","False","False","True","False","False","False","Oct 06  2015"
"Connecticut","Humana Healthy Living (dba Humana Insurance Company)","500 West Main Street","Louisville","KY","40202","www.humana.com","Vision and Dental Benefits","Beneficios dentales y de la vista","Medigap Policy N","True","False","False","True","False","False","False","Oct 06  2015"
"Connecticut","Humana Healthy Living (dba Humana Insurance Company)","500 West Main Street","Louisville","KY","40202","www.humana.com","Vision and Dental Benefits","Beneficios dentales y de la vista","Medigap Policy A","True","True","False","True","False","False","False","Oct 06  2015"
"Connecticut","USAA Life Insurance Co","9800 Fredericksburg Road","San Antonio","TX","78288","www.usaa.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","True","False","False","False","Apr 09  2015"
"Connecticut","Combined Insurance Company of America","8750 West Bryn Mawr  7th Floor","Chicago","IL","60025","www.combined.com","","","Medigap Policy A","True","True","False","False","False","False","True","Feb 14  2014"
"Connecticut","Combined Insurance Company of America","8750 West Bryn Mawr  7th Floor","Chicago","IL","60025","www.combined.com","","","Medigap Policy F","True","False","False","False","False","False","True","Feb 14  2014"
"Connecticut","Combined Insurance Company of America","8750 West Bryn Mawr  7th Floor","Chicago","IL","60025","www.combined.com","","","Medigap Policy N","True","False","False","False","False","False","True","Feb 14  2014"
"Connecticut","Loyal American Life Insurance Company","P.O. Box 559004","Austin","TX","78755","www.loyalamerican.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","False","False","True","Apr 09  2015"
"Connecticut","Loyal American Life Insurance Company","P.O. Box 559004","Austin","TX","78755","www.loyalamerican.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","Loyal American Life Insurance Company","P.O. Box 559004","Austin","TX","78755","www.loyalamerican.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","Loyal American Life Insurance Company","P.O. Box 559004","Austin","TX","78755","www.loyalamerican.com","","","Medigap Policy N","True","False","False","False","False","False","True","Feb 14  2014"
"Connecticut","Combined Insurance Company of America","8750 West Bryn Mawr  7th Floor","Chicago","IL","60025","www.combined.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual Plan","Plan individual","Medigap Policy A","True","True","False","False","False","False","True","Apr 09  2015"
"Connecticut","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual Plan","Plan individual","Medigap Policy B","True","True","False","False","False","False","True","Apr 09  2015"
"Connecticut","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual Plan","Plan individual","Medigap Policy C","True","True","False","False","False","False","True","Apr 09  2015"
"Connecticut","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual Plan","Plan individual","Medigap Policy D","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual Plan","Plan individual","Medigap Policy K","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual Plan","Plan individual","Medigap Policy L","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual Plan","Plan individual","Medigap Policy M","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual Plan","Plan individual","Medigap Policy N","True","False","False","False","False","False","True","Apr 09  2015"
"Connecticut","CIGNA Health and Life Insurance","11200 Lakeline Blvd.  Suite 100","Austin","TX","78717","www.cigna.com/medicare/supplemental/","Individual Plan","Plan individual","Medigap Policy A","True","False","False","True","False","False","False","Jun 02  2017"
"Connecticut","CIGNA Health and Life Insurance","11200 Lakeline Blvd.  Suite 100","Austin","TX","78717","www.cigna.com/medicare/supplemental/","Individual Plan","Plan individual","Medigap Policy F","True","False","False","True","False","False","False","Jun 02  2017"
